 Prog 13440
 096095 Date : 19.04.12 03:42:57  LC : B  IQ : 00
      Lat1 : 42.963S  Lon1 : 147.377E  Lat2 : 32.552S  Lon2 : 165.560W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 155s   NOPC : 1
      Calcul freq : 401 677161.8 Hz   Altitude :    0 m
              75          204           45
 096095 Date : 19.04.12 05:19:18  LC : 2  IQ : 57
      Lat1 : 42.943S  Lon1 : 147.368E  Lat2 : 48.832S  Lon2 : 117.511E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 620s   NOPC : 4
      Calcul freq : 401 677180.9 Hz   Altitude :    0 m
              75          203           45
 096095 Date : 19.04.12 05:30:41  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 527s   NOPC : ?
      Calcul freq : 401 677161.8 Hz   Altitude :    0 m
              75          202           45
 096095 Date : 19.04.12 06:43:31  LC : 3  IQ : 66
      Lat1 : 42.950S  Lon1 : 147.349E  Lat2 : 39.279S  Lon2 : 165.594E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 496s   NOPC : 3
      Calcul freq : 401 677212.5 Hz   Altitude :    0 m
              76          201           45
 096095 Date : 19.04.12 07:08:35  LC : 2  IQ : 67
      Lat1 : 42.950S  Lon1 : 147.360E  Lat2 : 52.539S  Lon2 :  98.080E
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -131 dB
      Pass duration : 341s   NOPC : 3
      Calcul freq : 401 677220.3 Hz   Altitude :    0 m
              76          201           45
 096095 Date : 19.04.12 19:47:20  LC : 2  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.354E  Lat2 : 34.503S  Lon2 : 105.464E
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 341s   NOPC : 3
      Calcul freq : 401 677229.2 Hz   Altitude :    0 m
              77          195           47
 096095 Date : 19.04.12 20:04:08  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.354E  Lat2 : 48.966S  Lon2 : 178.968E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 558s   NOPC : 4
      Calcul freq : 401 677229.3 Hz   Altitude :    0 m
              77          197           47
 096095 Date : 19.04.12 20:47:01  LC : 3  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.354E  Lat2 : 49.249S  Lon2 : 178.233E
      Nb mes : 017  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 496s   NOPC : 3
      Calcul freq : 401 677228.8 Hz   Altitude :    0 m
              77          199           47
 096095 Date : 19.04.12 21:23:26  LC : 1  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.357E  Lat2 : 52.697S  Lon2 : 161.859W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 279s   NOPC : 4
      Calcul freq : 401 677229.2 Hz   Altitude :    0 m
              77          199           47
 096095 Date : 19.04.12 21:43:04  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.352E  Lat2 : 39.874S  Lon2 : 131.478E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 465s   NOPC : 4
      Calcul freq : 401 677227.2 Hz   Altitude :    0 m
              77          199           48
 096095 Date : 19.04.12 22:26:44  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.353E  Lat2 : 39.509S  Lon2 : 130.752E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 496s   NOPC : 4
      Calcul freq : 401 677222.1 Hz   Altitude :    0 m
              78          200           47
 096095 Date : 19.04.12 23:02:23  LC : 2  IQ : 68
      Lat1 : 42.953S  Lon1 : 147.360E  Lat2 : 43.505S  Lon2 : 150.149E
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 372s   NOPC : 2
      Calcul freq : 401 677218.6 Hz   Altitude :    0 m
              78          201           47
 096096 Date : 19.04.12 01:04:54  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -131 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677111.6 Hz   Altitude :    0 m
              57          206           47
 096096 Date : 19.04.12 03:37:24  LC : 3  IQ : 66
      Lat1 : 42.945S  Lon1 : 147.367E  Lat2 : 39.306S  Lon2 : 165.058E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 599s   NOPC : 3
      Calcul freq : 401 677048.8 Hz   Altitude :    0 m
              58          208           47
 096096 Date : 19.04.12 03:43:58  LC : 0  IQ : 66
      Lat1 : 42.948S  Lon1 : 147.340E  Lat2 : 33.269S  Lon2 : 167.268W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 189s   NOPC : 1
      Calcul freq : 401 677047.8 Hz   Altitude :    0 m
              58          208           47
 096096 Date : 19.04.12 05:19:00  LC : 2  IQ : 58
      Lat1 : 42.943S  Lon1 : 147.367E  Lat2 : 48.857S  Lon2 : 117.521E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 535s   NOPC : 4
      Calcul freq : 401 677066.3 Hz   Altitude :    0 m
              59          207           47
 096096 Date : 19.04.12 05:30:02  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 441s   NOPC : ?
      Calcul freq : 401 677048.5 Hz   Altitude :    0 m
              59          207           47
 096096 Date : 19.04.12 06:44:34  LC : 3  IQ : 67
      Lat1 : 42.951S  Lon1 : 147.350E  Lat2 : 39.326S  Lon2 : 165.613E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 536s   NOPC : 3
      Calcul freq : 401 677094.1 Hz   Altitude :    0 m
              59          206           47
 096096 Date : 19.04.12 07:05:34  LC : 0  IQ : 67
      Lat1 : 42.950S  Lon1 : 147.355E  Lat2 : 52.905S  Lon2 :  97.470E
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 126s   NOPC : 2
      Calcul freq : 401 677098.4 Hz   Altitude :    0 m
              59          205           47
 096096 Date : 19.04.12 19:09:15  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677107.1 Hz   Altitude :    0 m
             115          176           49
 096096 Date : 19.04.12 19:47:50  LC : 2  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.353E  Lat2 : 34.426S  Lon2 : 105.526E
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 409s   NOPC : 3
      Calcul freq : 401 677108.3 Hz   Altitude :    0 m
              60          201           51
 096096 Date : 19.04.12 20:03:35  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.354E  Lat2 : 48.889S  Lon2 : 178.944E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 535s   NOPC : 4
      Calcul freq : 401 677108.5 Hz   Altitude :    0 m
              60          202           51
 096096 Date : 19.04.12 20:46:38  LC : 3  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.354E  Lat2 : 49.213S  Lon2 : 178.173E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 535s   NOPC : 3
      Calcul freq : 401 677107.9 Hz   Altitude :    0 m
              60          203           51
 096096 Date : 19.04.12 21:23:23  LC : 2  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.356E  Lat2 : 52.673S  Lon2 : 161.884W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 283s   NOPC : 4
      Calcul freq : 401 677108.4 Hz   Altitude :    0 m
              60          204           51
 096096 Date : 19.04.12 21:44:07  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.353E  Lat2 : 39.848S  Lon2 : 131.535E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 504s   NOPC : 4
      Calcul freq : 401 677107.4 Hz   Altitude :    0 m
              61          204           52
 096096 Date : 19.04.12 22:27:42  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.353E  Lat2 : 39.483S  Lon2 : 130.849E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 536s   NOPC : 4
      Calcul freq : 401 677105.3 Hz   Altitude :    0 m
              61          204           52
 096096 Date : 19.04.12 23:01:34  LC : 2  IQ : 68
      Lat1 : 42.952S  Lon1 : 147.359E  Lat2 : 43.497S  Lon2 : 150.150E
      Nb mes : 012  Nb mes>-120dB : 002  Best level : -118 dB
      Pass duration : 410s   NOPC : 2
      Calcul freq : 401 677103.7 Hz   Altitude :    0 m
              61          205           52
 096097 Date : 19.04.12 01:05:27  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677423.3 Hz   Altitude :    0 m
              56          203           45
 096097 Date : 19.04.12 03:36:07  LC : 1  IQ : 56
      Lat1 : 42.948S  Lon1 : 147.382E  Lat2 : 39.319S  Lon2 : 164.941E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 608s   NOPC : 3
      Calcul freq : 401 677353.9 Hz   Altitude :    0 m
              57          205           45
 096097 Date : 19.04.12 03:45:27  LC : 0  IQ : 56
      Lat1 : 42.887S  Lon1 : 147.487E  Lat2 : 33.245S  Lon2 : 167.068W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 256s   NOPC : 4
      Calcul freq : 401 677311.9 Hz   Altitude :    0 m
              57          205           45
 096097 Date : 19.04.12 05:19:03  LC : 3  IQ : 67
      Lat1 : 42.948S  Lon1 : 147.360E  Lat2 : 48.850S  Lon2 : 117.508E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 512s   NOPC : 4
      Calcul freq : 401 677384.4 Hz   Altitude :    0 m
              58          204           45
 096097 Date : 19.04.12 05:28:55  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 020  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 704s   NOPC : ?
      Calcul freq : 401 677384.8 Hz   Altitude :    0 m
              58          204           45
 096097 Date : 19.04.12 06:43:19  LC : 3  IQ : 67
      Lat1 : 42.951S  Lon1 : 147.349E  Lat2 : 39.285S  Lon2 : 165.577E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 544s   NOPC : 4
      Calcul freq : 401 677406.0 Hz   Altitude :    0 m
              59          203           44
 096097 Date : 19.04.12 07:08:07  LC : 3  IQ : 67
      Lat1 : 42.950S  Lon1 : 147.358E  Lat2 : 52.608S  Lon2 :  98.110E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 384s   NOPC : 4
      Calcul freq : 401 677411.7 Hz   Altitude :    0 m
              59          202           44
 096097 Date : 19.04.12 19:48:07  LC : 3  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.352E  Lat2 : 34.403S  Lon2 : 105.565E
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 448s   NOPC : 3
      Calcul freq : 401 677420.8 Hz   Altitude :    0 m
              59          197           47
 096097 Date : 19.04.12 20:01:59  LC : 3  IQ : 66
      Lat1 : 42.950S  Lon1 : 147.354E  Lat2 : 48.780S  Lon2 : 178.912E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 576s   NOPC : 3
      Calcul freq : 401 677420.5 Hz   Altitude :    0 m
              59          198           47
 096097 Date : 19.04.12 20:47:03  LC : 3  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.354E  Lat2 : 49.230S  Lon2 : 178.148E
      Nb mes : 017  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 608s   NOPC : 3
      Calcul freq : 401 677420.2 Hz   Altitude :    0 m
              60          200           47
 096097 Date : 19.04.12 21:22:47  LC : 2  IQ : 68
      Lat1 : 42.953S  Lon1 : 147.353E  Lat2 : 52.571S  Lon2 : 162.107W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 480s   NOPC : 4
      Calcul freq : 401 677418.8 Hz   Altitude :    0 m
              60          200           47
 096097 Date : 19.04.12 21:41:43  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.353E  Lat2 : 39.911S  Lon2 : 131.462E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 512s   NOPC : 4
      Calcul freq : 401 677418.5 Hz   Altitude :    0 m
              60          200           47
 096097 Date : 19.04.12 22:26:15  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.353E  Lat2 : 39.491S  Lon2 : 130.756E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 608s   NOPC : 4
      Calcul freq : 401 677413.9 Hz   Altitude :    0 m
              60          201           47
 096097 Date : 19.04.12 23:01:59  LC : 2  IQ : 68
      Lat1 : 42.952S  Lon1 : 147.359E  Lat2 : 43.498S  Lon2 : 150.124E
      Nb mes : 016  Nb mes>-120dB : 008  Best level : -115 dB
      Pass duration : 544s   NOPC : 2
      Calcul freq : 401 677410.7 Hz   Altitude :    0 m
              61          202           47
 096098 Date : 19.04.12 01:05:31  LC : B  IQ : 00
      Lat1 : 42.868S  Lon1 : 147.175E  Lat2 : 31.952S  Lon2 :  92.852E
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 065s   NOPC : 2
      Calcul freq : 401 677234.3 Hz   Altitude :    0 m
              54          204           42
 096098 Date : 19.04.12 03:37:44  LC : 2  IQ : 56
      Lat1 : 42.945S  Lon1 : 147.369E  Lat2 : 39.323S  Lon2 : 165.060E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 585s   NOPC : 3
      Calcul freq : 401 677151.7 Hz   Altitude :    0 m
              55          206           43
 096098 Date : 19.04.12 03:45:35  LC : 1  IQ : 56
      Lat1 : 42.942S  Lon1 : 147.373E  Lat2 : 33.227S  Lon2 : 166.853W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 357s   NOPC : 3
      Calcul freq : 401 677142.6 Hz   Altitude :    0 m
              55          206           43
 096098 Date : 19.04.12 05:19:01  LC : 1  IQ : 58
      Lat1 : 42.929S  Lon1 : 147.396E  Lat2 : 48.849S  Lon2 : 117.477E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 520s   NOPC : 4
      Calcul freq : 401 677152.3 Hz   Altitude :    0 m
              56          206           43
 096098 Date : 19.04.12 05:30:24  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 552s   NOPC : ?
      Calcul freq : 401 677151.7 Hz   Altitude :    0 m
              56          205           42
 096098 Date : 19.04.12 06:44:20  LC : 3  IQ : 67
      Lat1 : 42.951S  Lon1 : 147.349E  Lat2 : 39.308S  Lon2 : 165.607E
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 520s   NOPC : 3
      Calcul freq : 401 677218.4 Hz   Altitude :    0 m
              56          203           41
 096098 Date : 19.04.12 07:07:54  LC : 2  IQ : 66
      Lat1 : 42.948S  Lon1 : 147.359E  Lat2 : 52.641S  Lon2 :  98.058E
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 325s   NOPC : 3
      Calcul freq : 401 677224.7 Hz   Altitude :    0 m
              57          203           41
 096098 Date : 19.04.12 19:47:59  LC : 2  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.354E  Lat2 : 34.410S  Lon2 : 105.585E
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 390s   NOPC : 3
      Calcul freq : 401 677232.0 Hz   Altitude :    0 m
              57          198           45
 096098 Date : 19.04.12 20:02:21  LC : 3  IQ : 66
      Lat1 : 42.950S  Lon1 : 147.354E  Lat2 : 48.829S  Lon2 : 178.872E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 650s   NOPC : 3
      Calcul freq : 401 677232.3 Hz   Altitude :    0 m
              57          199           45
 096098 Date : 19.04.12 20:46:46  LC : 3  IQ : 66
      Lat1 : 42.950S  Lon1 : 147.354E  Lat2 : 49.235S  Lon2 : 178.178E
      Nb mes : 016  Nb mes>-120dB : 001  Best level : -120 dB
      Pass duration : 552s   NOPC : 3
      Calcul freq : 401 677231.7 Hz   Altitude :    0 m
              57          201           45
 096098 Date : 19.04.12 21:23:20  LC : 2  IQ : 68
      Lat1 : 42.954S  Lon1 : 147.352E  Lat2 : 52.685S  Lon2 : 162.119W
      Nb mes : 016  Nb mes>-120dB : 001  Best level : -120 dB
      Pass duration : 585s   NOPC : 4
      Calcul freq : 401 677229.9 Hz   Altitude :    0 m
              58          201           45
 096098 Date : 19.04.12 21:42:50  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.353E  Lat2 : 39.877S  Lon2 : 131.440E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 618s   NOPC : 4
      Calcul freq : 401 677230.5 Hz   Altitude :    0 m
              58          201           47
 096098 Date : 19.04.12 22:26:58  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.353E  Lat2 : 39.492S  Lon2 : 130.762E
      Nb mes : 017  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 618s   NOPC : 4
      Calcul freq : 401 677226.3 Hz   Altitude :    0 m
              58          202           47
 096098 Date : 19.04.12 23:00:17  LC : 2  IQ : 68
      Lat1 : 42.952S  Lon1 : 147.359E  Lat2 : 43.490S  Lon2 : 150.123E
      Nb mes : 015  Nb mes>-120dB : 006  Best level : -118 dB
      Pass duration : 585s   NOPC : 2
      Calcul freq : 401 677224.2 Hz   Altitude :    0 m
              58          202           47
 112693 Date : 19.04.12 00:26:17  LC : 3  IQ : 58
      Lat1 : 34.150N  Lon1 : 119.208W  Lat2 : 34.150N  Lon2 : 119.208W
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 510s   NOPC : 3
      Calcul freq : 401 677569.3 Hz   Altitude :    0 m
             143          129          190          105
              27          138          104
 112693 Date : 19.04.12 02:16:37  LC : 3  IQ : 58
      Lat1 : 34.149N  Lon1 : 119.211W  Lat2 : 34.149N  Lon2 : 119.211W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 360s   NOPC : 3
      Calcul freq : 401 677566.9 Hz   Altitude :    0 m
             143          127          184          101
              25          134          115
 112693 Date : 19.04.12 02:51:54  LC : 3  IQ : 58
      Lat1 : 34.150N  Lon1 : 119.211W  Lat2 : 34.150N  Lon2 : 119.211W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 360s   NOPC : 3
      Calcul freq : 401 677565.9 Hz   Altitude :    0 m
             144          127          183          100
              24          134          116
 112693 Date : 19.04.12 03:35:37  LC : A  IQ : 08
      Lat1 : 34.153N  Lon1 : 119.214W  Lat2 : 34.153N  Lon2 : 119.214W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 180s   NOPC : 3
      Calcul freq : 401 677564.0 Hz   Altitude :    0 m
             144           94          183          100
              24          134          117
 112693 Date : 19.04.12 03:57:37  LC : 3  IQ : 50
      Lat1 : 34.148N  Lon1 : 119.207W  Lat2 : 34.148N  Lon2 : 119.207W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -133 dB
      Pass duration : 210s   NOPC : 3
      Calcul freq : 401 677567.1 Hz   Altitude :    0 m
             144          126          183          100
              24          134          118
 112693 Date : 19.04.12 12:38:17  LC : 3  IQ : 58
      Lat1 : 34.150N  Lon1 : 119.213W  Lat2 : 34.150N  Lon2 : 119.213W
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 450s   NOPC : 3
      Calcul freq : 401 677568.6 Hz   Altitude :    0 m
             145          128          188          104
              26          138          108
 112693 Date : 20.04.12 00:01:32  LC : A  IQ : 08
      Lat1 : 34.151N  Lon1 : 119.204W  Lat2 : 34.151N  Lon2 : 119.204W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 060s   NOPC : 3
      Calcul freq : 401 677565.6 Hz   Altitude :    0 m
             145          126          193          107
              27          134          120
 112693 Date : 20.04.12 01:35:17  LC : B  IQ : 08
      Lat1 : 34.150N  Lon1 : 119.206W  Lat2 : 34.150N  Lon2 : 119.206W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677562.6 Hz   Altitude :    0 m
             146          124          186          101
              25          134          128
 112693 Date : 20.04.12 01:55:17  LC : B  IQ : 00
      Lat1 : 34.148N  Lon1 : 119.205W  Lat2 : 34.148N  Lon2 : 119.205W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677563.3 Hz   Altitude :    0 m
             146          124          185          101
              24          134          129
 112693 Date : 20.04.12 02:40:17  LC : 2  IQ : 58
      Lat1 : 34.149N  Lon1 : 119.209W  Lat2 : 34.149N  Lon2 : 119.209W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 180s   NOPC : 3
      Calcul freq : 401 677562.6 Hz   Altitude :    0 m
             146          124          184          101
              24          134          130
 112693 Date : 20.04.12 03:13:17  LC : B  IQ : 08
      Lat1 : 34.148N  Lon1 : 119.210W  Lat2 : 34.148N  Lon2 : 119.210W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677562.2 Hz   Altitude :    0 m
             147          124          168          100
             120          134           03
 112693 Date : 20.04.12 03:35:21  LC : 3  IQ : 50
      Lat1 : 34.150N  Lon1 : 119.209W  Lat2 : 34.150N  Lon2 : 119.209W
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 450s   NOPC : 3
      Calcul freq : 401 677562.1 Hz   Altitude :    0 m
             147          124          184          100
              24          134          131
 112693 Date : 20.04.12 12:14:17  LC : 3  IQ : 58
      Lat1 : 34.149N  Lon1 : 119.211W  Lat2 : 34.149N  Lon2 : 119.211W
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 450s   NOPC : 3
      Calcul freq : 401 677566.7 Hz   Altitude :    0 m
             147          127          191          106
              27          134          113
 112693 Date : 20.04.12 13:55:17  LC : B  IQ : 08
      Lat1 : 34.149N  Lon1 : 119.211W  Lat2 : 34.149N  Lon2 : 119.211W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 180s   NOPC : 3
      Calcul freq : 401 677566.8 Hz   Altitude :    0 m
             148          127          184          101
              17          134          114
 112696 Date : 19.04.12 00:21:32  LC : 3  IQ : 68
      Lat1 : 34.150N  Lon1 : 119.210W  Lat2 : 34.150N  Lon2 : 119.210W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -133 dB
      Pass duration : 180s   NOPC : 3
      Calcul freq : 401 677458.7 Hz   Altitude :    0 m
             211          104          208           55
             112          106          100
 112696 Date : 19.04.12 02:17:19  LC : 3  IQ : 68
      Lat1 : 34.149N  Lon1 : 119.209W  Lat2 : 34.149N  Lon2 : 119.209W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 240s   NOPC : 3
      Calcul freq : 401 677456.5 Hz   Altitude :    0 m
             212          103          204           53
             110          102          110
 112696 Date : 19.04.12 02:50:57  LC : B  IQ : 08
      Lat1 : 34.149N  Lon1 : 119.210W  Lat2 : 34.149N  Lon2 : 119.210W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677456.2 Hz   Altitude :    0 m
             212          103          203           53
             110          118          112
 112696 Date : 19.04.12 12:39:11  LC : B  IQ : 08
      Lat1 : 34.147N  Lon1 : 119.211W  Lat2 : 34.147N  Lon2 : 119.211W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 030s   NOPC : 3
      Calcul freq : 401 677455.3 Hz   Altitude :    0 m
             213          103          207           55
             112          106          106
 112696 Date : 19.04.12 23:59:26  LC : A  IQ : 08
      Lat1 : 34.148N  Lon1 : 119.212W  Lat2 : 34.148N  Lon2 : 119.212W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 060s   NOPC : 3
      Calcul freq : 401 677454.3 Hz   Altitude :    0 m
             213          100          210           56
             113          102          117
 112696 Date : 20.04.12 03:34:11  LC : 3  IQ : 58
      Lat1 : 34.151N  Lon1 : 119.209W  Lat2 : 34.151N  Lon2 : 119.209W
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 210s   NOPC : 3
      Calcul freq : 401 677449.0 Hz   Altitude :    0 m
             215           99          203           53
             109           98          127
 112696 Date : 20.04.12 12:15:56  LC : B  IQ : 08
      Lat1 : 34.145N  Lon1 : 119.207W  Lat2 : 34.145N  Lon2 : 119.207W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677451.1 Hz   Altitude :    0 m
             215          101          209           55
             112          102          113
 112699 Date : 19.04.12 00:04:54  LC : A  IQ : 08
      Lat1 : 67.091S  Lon1 :  68.782W  Lat2 : 67.091S  Lon2 :  68.782W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 120s   NOPC : 3
      Calcul freq : 401 677691.3 Hz   Altitude :    0 m
             154           89          205           68
              79           81          122
 112699 Date : 19.04.12 00:08:02  LC : 2  IQ : 50
      Lat1 : 66.963S  Lon1 :  68.769W  Lat2 : 66.963S  Lon2 :  68.769W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 541s   NOPC : 3
      Calcul freq : 401 677668.9 Hz   Altitude :    0 m
             154           85          205           65
              91           69          121
 112699 Date : 19.04.12 00:05:28  LC : 1  IQ : 40
      Lat1 : 66.962S  Lon1 :  68.761W  Lat2 : 66.962S  Lon2 :  68.761W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 524s   NOPC : 3
      Calcul freq : 401 677667.3 Hz   Altitude :    0 m
             154           79          205           69
              80           69          124
 112699 Date : 19.04.12 00:34:58  LC : 2  IQ : 40
      Lat1 : 66.933S  Lon1 :  68.720W  Lat2 : 66.933S  Lon2 :  68.720W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 715s   NOPC : 3
      Calcul freq : 401 677659.0 Hz   Altitude :    0 m
             154           87          203           74
              75           77          131
 112699 Date : 19.04.12 01:23:21  LC : 2  IQ : 48
