 Prog 13440
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677262.2 Hz   Altitude :    0 m
              62          197           45
 096093 Date : 18.04.12 05:30:16  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.359E  Lat2 : 49.754S  Lon2 : 112.414E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 450s   NOPC : 4
      Calcul freq : 401 677262.2 Hz   Altitude :    0 m
              60          197           45
 096093 Date : 18.04.12 05:38:31  LC : 2  IQ : 66
      Lat1 : 42.948S  Lon1 : 147.363E  Lat2 : 44.264S  Lon2 : 140.918E
      Nb mes : 019  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 630s   NOPC : 3
      Calcul freq : 401 677263.5 Hz   Altitude :    0 m
              60          197           45
 096093 Date : 18.04.12 07:03:01  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677262.2 Hz   Altitude :    0 m
              61          197           45
 096093 Date : 18.04.12 20:13:31  LC : B  IQ : 00
      Lat1 : 42.980S  Lon1 : 147.422E  Lat2 : 32.146S  Lon2 :  93.412E
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : 060s   NOPC : 2
      Calcul freq : 401 677280.0 Hz   Altitude :    0 m
              61          197           43
 096093 Date : 18.04.12 20:26:31  LC : 3  IQ : 60
      Lat1 : 42.951S  Lon1 : 147.353E  Lat2 : 46.807S  Lon2 : 167.730E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 570s   NOPC : 3
      Calcul freq : 401 677280.4 Hz   Altitude :    0 m
              61          197           45
 096093 Date : 18.04.12 20:57:46  LC : 3  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.353E  Lat2 : 48.003S  Lon2 : 172.350E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 630s   NOPC : 3
      Calcul freq : 401 677279.9 Hz   Altitude :    0 m
              62          198           45
 096093 Date : 18.04.12 21:44:46  LC : 3  IQ : 68
      Lat1 : 42.953S  Lon1 : 147.354E  Lat2 : 50.922S  Lon2 : 171.965W
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 450s   NOPC : 4
      Calcul freq : 401 677279.0 Hz   Altitude :    0 m
              62          198           45
 096093 Date : 18.04.12 22:07:46  LC : 3  IQ : 68
      Lat1 : 42.948S  Lon1 : 147.343E  Lat2 : 37.649S  Lon2 : 120.495E
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 450s   NOPC : 4
      Calcul freq : 401 677271.6 Hz   Altitude :    0 m
              62          200           45
 096093 Date : 18.04.12 22:39:16  LC : 3  IQ : 68
      Lat1 : 42.953S  Lon1 : 147.353E  Lat2 : 38.291S  Lon2 : 125.078E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 510s   NOPC : 4
      Calcul freq : 401 677262.7 Hz   Altitude :    0 m
              62          201           45
 096093 Date : 18.04.12 23:24:16  LC : 1  IQ : 58
      Lat1 : 42.954S  Lon1 : 147.345E  Lat2 : 41.557S  Lon2 : 140.371E
      Nb mes : 015  Nb mes>-120dB : 001  Best level : -120 dB
      Pass duration : 570s   NOPC : 3
      Calcul freq : 401 677253.8 Hz   Altitude :    0 m
              63          201           45
 096093 Date : 19.04.12 03:37:46  LC : 1  IQ : 56
      Lat1 : 42.946S  Lon1 : 147.385E  Lat2 : 39.329S  Lon2 : 165.048E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 570s   NOPC : 3
      Calcul freq : 401 677203.7 Hz   Altitude :    0 m
              65          205           47
 096093 Date : 19.04.12 03:43:16  LC : B  IQ : 00
      Lat1 : 42.887S  Lon1 : 146.990E  Lat2 : 32.483S  Lon2 : 165.410W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : 090s   NOPC : 2
      Calcul freq : 401 677234.1 Hz   Altitude :    0 m
              65          205           47
 096093 Date : 19.04.12 05:19:31  LC : 2  IQ : 57
      Lat1 : 42.945S  Lon1 : 147.369E  Lat2 : 48.815S  Lon2 : 117.459E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 540s   NOPC : 4
      Calcul freq : 401 677231.5 Hz   Altitude :    0 m
              65          204           46
 096093 Date : 19.04.12 05:29:02  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 630s   NOPC : ?
      Calcul freq : 401 677234.1 Hz   Altitude :    0 m
              65          204           46
 096093 Date : 19.04.12 06:44:46  LC : 3  IQ : 60
      Lat1 : 42.951S  Lon1 : 147.349E  Lat2 : 39.319S  Lon2 : 165.637E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 570s   NOPC : 1
      Calcul freq : 401 677265.5 Hz   Altitude :    0 m
              66          203           46
 096094 Date : 18.04.12 02:04:06  LC : B  IQ : 00
      Lat1 : 42.945S  Lon1 : 147.242E  Lat2 : 29.999S  Lon2 : 151.417W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : 031s   NOPC : 2
      Calcul freq : 401 677186.5 Hz   Altitude :    0 m
              49          204           41
 096094 Date : 18.04.12 03:48:49  LC : 3  IQ : 60
      Lat1 : 42.952S  Lon1 : 147.346E  Lat2 : 40.361S  Lon2 : 160.098E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 579s   NOPC : 1
      Calcul freq : 401 677169.1 Hz   Altitude :    0 m
              54          204           41
 096094 Date : 18.04.12 03:57:12  LC : 2  IQ : 66
      Lat1 : 42.949S  Lon1 : 147.355E  Lat2 : 34.385S  Lon2 : 171.874W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 366s   NOPC : 3
      Calcul freq : 401 677169.3 Hz   Altitude :    0 m
              54          204           41
 096094 Date : 18.04.12 05:25:40  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677169.1 Hz   Altitude :    0 m
              54          204           41
 096094 Date : 18.04.12 05:30:14  LC : 3  IQ : 68
      Lat1 : 42.949S  Lon1 : 147.358E  Lat2 : 49.764S  Lon2 : 112.388E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 427s   NOPC : 4
      Calcul freq : 401 677174.5 Hz   Altitude :    0 m
              54          204           41
 096094 Date : 18.04.12 05:37:51  LC : 3  IQ : 68
      Lat1 : 42.948S  Lon1 : 147.360E  Lat2 : 44.273S  Lon2 : 140.891E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 610s   NOPC : 4
      Calcul freq : 401 677175.5 Hz   Altitude :    0 m
              55          204           41
 096094 Date : 18.04.12 07:07:35  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.351E  Lat2 : 41.597S  Lon2 : 154.126E
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 458s   NOPC : 3
      Calcul freq : 401 677184.4 Hz   Altitude :    0 m
              55          203           41
 096094 Date : 18.04.12 19:17:30  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677169.1 Hz   Altitude :    0 m
              55          173           35
 096094 Date : 18.04.12 20:13:25  LC : B  IQ : 00
      Lat1 : 42.957S  Lon1 : 147.350E  Lat2 : 32.177S  Lon2 :  93.515E
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -133 dB
      Pass duration : 061s   NOPC : 2
      Calcul freq : 401 677189.6 Hz   Altitude :    0 m
              56          201           41
 096094 Date : 18.04.12 20:26:23  LC : 3  IQ : 60
      Lat1 : 42.950S  Lon1 : 147.352E  Lat2 : 46.783S  Lon2 : 167.763E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 549s   NOPC : 3
      Calcul freq : 401 677191.8 Hz   Altitude :    0 m
              56          202           41
 096094 Date : 18.04.12 20:58:24  LC : 3  IQ : 66
      Lat1 : 42.953S  Lon1 : 147.355E  Lat2 : 48.042S  Lon2 : 172.359E
      Nb mes : 017  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 579s   NOPC : 3
      Calcul freq : 401 677189.4 Hz   Altitude :    0 m
              56          203           41
 096094 Date : 18.04.12 21:44:09  LC : 3  IQ : 68
      Lat1 : 42.953S  Lon1 : 147.355E  Lat2 : 50.860S  Lon2 : 172.067W
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 457s   NOPC : 4
      Calcul freq : 401 677188.3 Hz   Altitude :    0 m
              56          203           41
 096094 Date : 18.04.12 22:07:32  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.344E  Lat2 : 37.666S  Lon2 : 120.468E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 457s   NOPC : 4
      Calcul freq : 401 677181.4 Hz   Altitude :    0 m
              57          204           41
 096094 Date : 18.04.12 22:39:34  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.351E  Lat2 : 38.284S  Lon2 : 125.151E
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 458s   NOPC : 4
      Calcul freq : 401 677170.6 Hz   Altitude :    0 m
              57          205           41
 096094 Date : 18.04.12 23:23:47  LC : 3  IQ : 68
      Lat1 : 42.952S  Lon1 : 147.358E  Lat2 : 41.552S  Lon2 : 140.365E
      Nb mes : 016  Nb mes>-120dB : 004  Best level : -117 dB
      Pass duration : 519s   NOPC : 3
      Calcul freq : 401 677168.2 Hz   Altitude :    0 m
              57          206           41
 096094 Date : 19.04.12 01:05:43  LC : A  IQ : 07
      Lat1 : 43.008S  Lon1 : 147.514E  Lat2 : 31.854S  Lon2 :  93.572E
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 061s   NOPC : 2
      Calcul freq : 401 677115.1 Hz   Altitude :    0 m
              58          207           42
 096094 Date : 19.04.12 03:37:42  LC : 1  IQ : 58
      Lat1 : 42.954S  Lon1 : 147.380E  Lat2 : 39.343S  Lon2 : 164.989E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 518s   NOPC : 4
      Calcul freq : 401 677129.1 Hz   Altitude :    0 m
              59          209           42
 096094 Date : 19.04.12 03:47:06  LC : 0  IQ : 56
      Lat1 : 42.930S  Lon1 : 147.361E  Lat2 : 33.354S  Lon2 : 166.574W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 458s   NOPC : 3
      Calcul freq : 401 677116.1 Hz   Altitude :    0 m
              59          209           42
 096094 Date : 19.04.12 05:00:34  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677179.1 Hz   Altitude :    0 m
              60          210           43
 096094 Date : 19.04.12 05:19:37  LC : 1  IQ : 58
      Lat1 : 42.935S  Lon1 : 147.396E  Lat2 : 48.809S  Lon2 : 117.490E
      Nb mes : 019  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 640s   NOPC : 4
      Calcul freq : 401 677133.9 Hz   Altitude :    0 m
              60          209           42
 096094 Date : 19.04.12 05:28:01  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 579s   NOPC : ?
      Calcul freq : 401 677131.3 Hz   Altitude :    0 m
              60          208           41
 096094 Date : 19.04.12 06:43:15  LC : 3  IQ : 66
      Lat1 : 42.950S  Lon1 : 147.349E  Lat2 : 39.277S  Lon2 : 165.555E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 549s   NOPC : 3
      Calcul freq : 401 677178.6 Hz   Altitude :    0 m
              61          206           41
 096094 Date : 19.04.12 07:08:09  LC : 3  IQ : 66
      Lat1 : 42.948S  Lon1 : 147.356E  Lat2 : 52.609S  Lon2 :  98.102E
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 366s   NOPC : 3
      Calcul freq : 401 677182.7 Hz   Altitude :    0 m
              61          206           41
 096095 Date : 18.04.12 02:04:47  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677221.8 Hz   Altitude :    0 m
              68          192           43
 096095 Date : 18.04.12 03:47:51  LC : 3  IQ : 50
      Lat1 : 42.953S  Lon1 : 147.345E  Lat2 : 40.358S  Lon2 : 160.094E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 651s   NOPC : 1
      Calcul freq : 401 677201.9 Hz   Altitude :    0 m
              69          195           44
 096095 Date : 18.04.12 03:54:34  LC : 0  IQ : 68
      Lat1 : 42.946S  Lon1 : 147.401E  Lat2 : 34.444S  Lon2 : 172.501W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 155s   NOPC : 2
      Calcul freq : 401 677195.5 Hz   Altitude :    0 m
              69          195           44
 096095 Date : 18.04.12 05:25:15  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677208.8 Hz   Altitude :    0 m
              70          195           44
 096095 Date : 18.04.12 05:28:52  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.361E  Lat2 : 49.903S  Lon2 : 112.399E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 496s   NOPC : 4
      Calcul freq : 401 677208.8 Hz   Altitude :    0 m
              70          195           44
 096095 Date : 18.04.12 05:37:39  LC : 2  IQ : 56
      Lat1 : 42.948S  Lon1 : 147.360E  Lat2 : 44.279S  Lon2 : 140.889E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 558s   NOPC : 3
      Calcul freq : 401 677209.9 Hz   Altitude :    0 m
              70          195           44
 096095 Date : 18.04.12 07:08:35  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.348E  Lat2 : 41.601S  Lon2 : 154.166E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 434s   NOPC : 3
      Calcul freq : 401 677222.5 Hz   Altitude :    0 m
              71          195           43
 096095 Date : 18.04.12 20:13:42  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677230.9 Hz   Altitude :    0 m
              71          194           44
 096095 Date : 18.04.12 20:27:23  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.352E  Lat2 : 46.830S  Lon2 : 167.737E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 527s   NOPC : 4
      Calcul freq : 401 677233.3 Hz   Altitude :    0 m
              71          195           44
 096095 Date : 18.04.12 20:59:25  LC : 3  IQ : 66
      Lat1 : 42.953S  Lon1 : 147.353E  Lat2 : 48.126S  Lon2 : 172.557E
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 403s   NOPC : 3
      Calcul freq : 401 677230.6 Hz   Altitude :    0 m
              72          195           44
 096095 Date : 18.04.12 21:44:22  LC : 2  IQ : 68
      Lat1 : 42.954S  Lon1 : 147.352E  Lat2 : 50.890S  Lon2 : 171.974W
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 403s   NOPC : 4
      Calcul freq : 401 677228.3 Hz   Altitude :    0 m
              72          196           44
 096095 Date : 18.04.12 22:07:22  LC : 3  IQ : 68
      Lat1 : 42.952S  Lon1 : 147.342E  Lat2 : 37.674S  Lon2 : 120.449E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 434s   NOPC : 4
      Calcul freq : 401 677219.8 Hz   Altitude :    0 m
              72          197           44
 096095 Date : 18.04.12 22:39:24  LC : 3  IQ : 67
      Lat1 : 42.952S  Lon1 : 147.350E  Lat2 : 38.293S  Lon2 : 125.149E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 434s   NOPC : 4
      Calcul freq : 401 677206.4 Hz   Altitude :    0 m
              72          199           45
 096095 Date : 18.04.12 23:23:19  LC : 2  IQ : 67
      Lat1 : 42.952S  Lon1 : 147.352E  Lat2 : 41.557S  Lon2 : 140.290E
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 558s   NOPC : 3
      Calcul freq : 401 677201.1 Hz   Altitude :    0 m
              73          200           45
 096095 Date : 19.04.12 01:06:08  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677230.9 Hz   Altitude :    0 m
              73          202           45
 096095 Date : 19.04.12 03:37:31  LC : 3  IQ : 68
      Lat1 : 42.944S  Lon1 : 147.365E  Lat2 : 39.326S  Lon2 : 164.992E
      Nb mes : 017  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 558s   NOPC : 4
      Calcul freq : 401 677162.2 Hz   Altitude :    0 m
              75          203           45
 096095 Date : 19.04.12 03:42:57  LC : B  IQ : 00
      Lat1 : 42.963S  Lon1 : 147.377E  Lat2 : 32.552S  Lon2 : 165.560W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 155s   NOPC : 1
      Calcul freq : 401 677161.8 Hz   Altitude :    0 m
              75          204           45
 096095 Date : 19.04.12 05:19:18  LC : 2  IQ : 57
      Lat1 : 42.943S  Lon1 : 147.368E  Lat2 : 48.832S  Lon2 : 117.511E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 620s   NOPC : 4
      Calcul freq : 401 677180.9 Hz   Altitude :    0 m
              75          203           45
 096095 Date : 19.04.12 05:30:41  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 527s   NOPC : ?
      Calcul freq : 401 677161.8 Hz   Altitude :    0 m
              75          202           45
 096095 Date : 19.04.12 06:43:31  LC : 3  IQ : 66
      Lat1 : 42.950S  Lon1 : 147.349E  Lat2 : 39.279S  Lon2 : 165.594E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 496s   NOPC : 3
      Calcul freq : 401 677212.5 Hz   Altitude :    0 m
              76          201           45
 096095 Date : 19.04.12 07:08:35  LC : 2  IQ : 67
      Lat1 : 42.950S  Lon1 : 147.360E  Lat2 : 52.539S  Lon2 :  98.080E
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -131 dB
      Pass duration : 341s   NOPC : 3
      Calcul freq : 401 677220.3 Hz   Altitude :    0 m
              76          201           45
 096096 Date : 18.04.12 03:48:23  LC : 3  IQ : 60
      Lat1 : 42.951S  Lon1 : 147.350E  Lat2 : 40.354S  Lon2 : 160.057E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 567s   NOPC : 1
      Calcul freq : 401 677090.7 Hz   Altitude :    0 m
              53          201           46
 096096 Date : 18.04.12 03:57:18  LC : 3  IQ : 66
      Lat1 : 42.947S  Lon1 : 147.358E  Lat2 : 34.400S  Lon2 : 171.797W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -133 dB
      Pass duration : 441s   NOPC : 3
      Calcul freq : 401 677090.0 Hz   Altitude :    0 m
              53          201           46
 096096 Date : 18.04.12 05:25:15  LC : B  IQ : 00
      Lat1 : 42.958S  Lon1 : 147.388E  Lat2 : 31.702S  Lon2 : 157.871W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : 158s   NOPC : 2
      Calcul freq : 401 677090.7 Hz   Altitude :    0 m
              53          202           46
 096096 Date : 18.04.12 05:29:27  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.358E  Lat2 : 49.843S  Lon2 : 112.458E
      Nb mes : 018  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 536s   NOPC : 4
      Calcul freq : 401 677093.8 Hz   Altitude :    0 m
              53          202           46
 096096 Date : 18.04.12 05:36:32  LC : 3  IQ : 68
      Lat1 : 42.949S  Lon1 : 147.356E  Lat2 : 44.295S  Lon2 : 140.828E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 567s   NOPC : 4
      Calcul freq : 401 677094.3 Hz   Altitude :    0 m
              53          202           46
 096096 Date : 18.04.12 07:05:15  LC : 0  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.316E  Lat2 : 41.675S  Lon2 : 153.859E
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 189s   NOPC : 2
      Calcul freq : 401 677104.6 Hz   Altitude :    0 m
              54          201           46
 096096 Date : 18.04.12 19:18:23  LC : B  IQ : 00
      Lat1 : 43.002S  Lon1 : 147.302E  Lat2 : 56.894S  Lon2 : 138.236W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 126s   NOPC : 2
      Calcul freq : 401 677090.7 Hz   Altitude :    0 m
              54          191           45
 096096 Date : 18.04.12 20:13:00  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677111.6 Hz   Altitude :    0 m
              55          201           47
 096096 Date : 18.04.12 20:26:54  LC : 3  IQ : 60
      Lat1 : 42.950S  Lon1 : 147.354E  Lat2 : 46.820S  Lon2 : 167.760E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 504s   NOPC : 3
      Calcul freq : 401 677112.6 Hz   Altitude :    0 m
              55          201           47
 096096 Date : 18.04.12 20:57:21  LC : 3  IQ : 68
      Lat1 : 42.952S  Lon1 : 147.356E  Lat2 : 47.971S  Lon2 : 172.401E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 567s   NOPC : 4
      Calcul freq : 401 677111.4 Hz   Altitude :    0 m
              55          202           47
 096096 Date : 18.04.12 21:42:30  LC : 2  IQ : 68
      Lat1 : 42.949S  Lon1 : 147.357E  Lat2 : 50.691S  Lon2 : 172.167W
      Nb mes : 012  Nb mes>-120dB : 002  Best level : -117 dB
      Pass duration : 473s   NOPC : 4
      Calcul freq : 401 677109.4 Hz   Altitude :    0 m
              55          203           47
 096096 Date : 18.04.12 22:07:26  LC : 3  IQ : 68
      Lat1 : 42.948S  Lon1 : 147.349E  Lat2 : 37.661S  Lon2 : 120.463E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 504s   NOPC : 4
      Calcul freq : 401 677101.7 Hz   Altitude :    0 m
              55          204           47
 096096 Date : 18.04.12 22:39:44  LC : 3  IQ : 68
      Lat1 : 42.954S  Lon1 : 147.350E  Lat2 : 38.282S  Lon2 : 125.163E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 472s   NOPC : 4
      Calcul freq : 401 677097.0 Hz   Altitude :    0 m
              56          204           47
 096096 Date : 18.04.12 23:25:08  LC : 2  IQ : 68
      Lat1 : 42.955S  Lon1 : 147.345E  Lat2 : 41.562S  Lon2 : 140.484E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 504s   NOPC : 3
      Calcul freq : 401 677082.9 Hz   Altitude :    0 m
              56          205           47
 096096 Date : 19.04.12 01:04:54  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -131 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677111.6 Hz   Altitude :    0 m
              57          206           47
 096096 Date : 19.04.12 03:37:24  LC : 3  IQ : 66
      Lat1 : 42.945S  Lon1 : 147.367E  Lat2 : 39.306S  Lon2 : 165.058E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 599s   NOPC : 3
      Calcul freq : 401 677048.8 Hz   Altitude :    0 m
              58          208           47
 096096 Date : 19.04.12 03:43:58  LC : 0  IQ : 66
      Lat1 : 42.948S  Lon1 : 147.340E  Lat2 : 33.269S  Lon2 : 167.268W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 189s   NOPC : 1
      Calcul freq : 401 677047.8 Hz   Altitude :    0 m
              58          208           47
 096096 Date : 19.04.12 05:19:00  LC : 2  IQ : 58
      Lat1 : 42.943S  Lon1 : 147.367E  Lat2 : 48.857S  Lon2 : 117.521E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 535s   NOPC : 4
      Calcul freq : 401 677066.3 Hz   Altitude :    0 m
              59          207           47
 096096 Date : 19.04.12 05:30:02  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 441s   NOPC : ?
      Calcul freq : 401 677048.5 Hz   Altitude :    0 m
              59          207           47
 096096 Date : 19.04.12 06:44:34  LC : 3  IQ : 67
      Lat1 : 42.951S  Lon1 : 147.350E  Lat2 : 39.326S  Lon2 : 165.613E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 536s   NOPC : 3
      Calcul freq : 401 677094.1 Hz   Altitude :    0 m
              59          206           47
 096096 Date : 19.04.12 07:05:34  LC : 0  IQ : 67
      Lat1 : 42.950S  Lon1 : 147.355E  Lat2 : 52.905S  Lon2 :  97.470E
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 126s   NOPC : 2
      Calcul freq : 401 677098.4 Hz   Altitude :    0 m
              59          205           47
 096096 Date : 19.04.12 19:09:15  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677048.5 Hz   Altitude :    0 m
             115          176           49
 096097 Date : 18.04.12 03:48:06  LC : 3  IQ : 60
      Lat1 : 42.952S  Lon1 : 147.347E  Lat2 : 40.353S  Lon2 : 160.041E
