 Prog 13440
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -133 dB
      Pass duration : 330s   NOPC : 3
      Calcul freq : 401 677457.1 Hz   Altitude :    0 m
             206          104          203           53
             110          102          108
 112696 Date : 17.04.12 03:15:43  LC : B  IQ : 00
      Lat1 : 34.149N  Lon1 : 119.214W  Lat2 : 34.149N  Lon2 : 119.214W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 090s   NOPC : 3
      Calcul freq : 401 677457.2 Hz   Altitude :    0 m
             206          103          203           53
             110          102          108
 112696 Date : 17.04.12 13:28:38  LC : 3  IQ : 58
      Lat1 : 34.149N  Lon1 : 119.211W  Lat2 : 34.149N  Lon2 : 119.211W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -131 dB
      Pass duration : 150s   NOPC : 3
      Calcul freq : 401 677459.4 Hz   Altitude :    0 m
             208          105          205           54
             111          106           97
 112699 Date : 16.04.12 00:34:19  LC : B  IQ : 08
      Lat1 : 67.300S  Lon1 :  67.850W  Lat2 : 67.300S  Lon2 :  67.850W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 075s   NOPC : 3
      Calcul freq : 401 677643.6 Hz   Altitude :    0 m
             149           82          206           71
              90           69          125
 112699 Date : 16.04.12 00:44:49  LC : A  IQ : 00
      Lat1 : 67.333S  Lon1 :  67.749W  Lat2 : 67.333S  Lon2 :  67.749W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 339s   NOPC : 3
      Calcul freq : 401 677668.9 Hz   Altitude :    0 m
             149           91          205           76
              88           81          125
 112699 Date : 16.04.12 00:47:48  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 004  Nb mes>-120dB :      Best level :      dB
      Pass duration : 370s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             149           90          206           69
              86           81          125
 112699 Date : 16.04.12 01:03:23  LC : 2  IQ : 50
      Lat1 : 67.319S  Lon1 :  67.756W  Lat2 : 67.319S  Lon2 :  67.756W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 554s   NOPC : 3
      Calcul freq : 401 677667.6 Hz   Altitude :    0 m
             150           92          206           66
              92           81          125
 112699 Date : 16.04.12 01:14:37  LC : 3  IQ : 50
      Lat1 : 67.321S  Lon1 :  67.795W  Lat2 : 67.321S  Lon2 :  67.795W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 549s   NOPC : 3
      Calcul freq : 401 677666.7 Hz   Altitude :    0 m
             150           90          205           68
              87           81          125
 112699 Date : 16.04.12 01:17:22  LC : 1  IQ : 50
      Lat1 : 67.325S  Lon1 :  67.813W  Lat2 : 67.325S  Lon2 :  67.813W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 671s   NOPC : 3
      Calcul freq : 401 677666.0 Hz   Altitude :    0 m
             150           93          206           67
              93           81          125
 112699 Date : 16.04.12 02:11:08  LC : 1  IQ : 58
      Lat1 : 67.312S  Lon1 :  67.762W  Lat2 : 67.312S  Lon2 :  67.762W
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 553s   NOPC : 3
      Calcul freq : 401 677662.4 Hz   Altitude :    0 m
             150           92          203           64
              87           81          125
 112699 Date : 16.04.12 02:21:27  LC : 2  IQ : 50
      Lat1 : 67.316S  Lon1 :  67.735W  Lat2 : 67.316S  Lon2 :  67.735W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 544s   NOPC : 3
      Calcul freq : 401 677668.2 Hz   Altitude :    0 m
             150           89          202           67
              84           81          124
 112699 Date : 16.04.12 02:30:10  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 007  Nb mes>-120dB :      Best level :      dB
      Pass duration : 601s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             150           92          202           67
             216           81          123
 112699 Date : 16.04.12 02:42:37  LC : A  IQ : 08
      Lat1 : 67.320S  Lon1 :  67.764W  Lat2 : 67.320S  Lon2 :  67.764W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 356s   NOPC : 3
      Calcul freq : 401 677663.7 Hz   Altitude :    0 m
             150           92          201           69
              90           81          122
 112699 Date : 16.04.12 02:56:05  LC : 1  IQ : 50
      Lat1 : 67.312S  Lon1 :  67.735W  Lat2 : 67.312S  Lon2 :  67.735W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -131 dB
      Pass duration : 300s   NOPC : 3
      Calcul freq : 401 677666.4 Hz   Altitude :    0 m
             150           86          201           71
              87           73          121
 112699 Date : 16.04.12 02:57:04  LC : 2  IQ : 50
      Lat1 : 67.313S  Lon1 :  67.720W  Lat2 : 67.313S  Lon2 :  67.720W
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 399s   NOPC : 3
      Calcul freq : 401 677667.9 Hz   Altitude :    0 m
             150           83          202           69
              88           69          124
 112699 Date : 16.04.12 03:51:03  LC : 2  IQ : 58
      Lat1 : 67.303S  Lon1 :  67.684W  Lat2 : 67.303S  Lon2 :  67.684W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 692s   NOPC : 3
      Calcul freq : 401 677668.2 Hz   Altitude :    0 m
             150           91          202           63
              87           81          124
 112699 Date : 16.04.12 03:59:25  LC : A  IQ : 00
      Lat1 : 67.299S  Lon1 :  67.676W  Lat2 : 67.299S  Lon2 :  67.676W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 172s   NOPC : 3
      Calcul freq : 401 677667.9 Hz   Altitude :    0 m
             150           89          202           66
              82           81          125
 112699 Date : 16.04.12 04:00:34  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB :      Best level :      dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             150           89          201           71
              81          209          185
 112699 Date : 16.04.12 12:26:04  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 008  Nb mes>-120dB :      Best level :      dB
      Pass duration : 644s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             150           85          207           77
              80           77          133
 112699 Date : 16.04.12 12:55:17  LC : B  IQ : 08
      Lat1 : 67.289S  Lon1 :  67.597W  Lat2 : 67.289S  Lon2 :  67.597W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 030s   NOPC : 3
      Calcul freq : 401 677687.0 Hz   Altitude :    0 m
             150           86          206           69
              79           77          130
 112699 Date : 16.04.12 12:53:16  LC : 2  IQ : 58
      Lat1 : 67.311S  Lon1 :  67.778W  Lat2 : 67.311S  Lon2 :  67.778W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 361s   NOPC : 3
      Calcul freq : 401 677658.2 Hz   Altitude :    0 m
             150           86          206           69
              79           77          130
 112699 Date : 16.04.12 14:04:55  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 004  Nb mes>-120dB :      Best level :      dB
      Pass duration : 517s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             150           91          204           75
              84           77          133
 112699 Date : 16.04.12 15:45:35  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 002  Nb mes>-120dB :      Best level :      dB
      Pass duration : 071s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             151           88          204           76
              93           88          132
 112699 Date : 16.04.12 15:56:08  LC : A  IQ : 08
      Lat1 : 67.301S  Lon1 :  67.977W  Lat2 : 67.301S  Lon2 :  67.977W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : 288s   NOPC : 3
      Calcul freq : 401 677658.8 Hz   Altitude :    0 m
             151           89          206           71
              93           77          136
 112699 Date : 17.04.12 00:23:40  LC : 2  IQ : 58
      Lat1 : 67.546S  Lon1 :  68.000W  Lat2 : 67.546S  Lon2 :  68.000W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 506s   NOPC : 3
      Calcul freq : 401 677666.0 Hz   Altitude :    0 m
             151           86          205           65
             239          176           64
 112699 Date : 17.04.12 00:27:31  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 008  Nb mes>-120dB :      Best level :      dB
      Pass duration : 405s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             151           90          205           65
              87           77          129
 112699 Date : 17.04.12 00:28:05  LC : 2  IQ : 50
      Lat1 : 67.548S  Lon1 :  68.037W  Lat2 : 67.548S  Lon2 :  68.037W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : 502s   NOPC : 3
      Calcul freq : 401 677661.6 Hz   Altitude :    0 m
             151           89          205           66
              85           77          129
 112699 Date : 17.04.12 00:39:02  LC : 2  IQ : 40
      Lat1 : 67.552S  Lon1 :  68.026W  Lat2 : 67.552S  Lon2 :  68.026W
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 623s   NOPC : 3
      Calcul freq : 401 677664.2 Hz   Altitude :    0 m
             151           87          204           65
              77           77          129
 112699 Date : 17.04.12 00:55:56  LC : 3  IQ : 50
      Lat1 : 67.548S  Lon1 :  68.040W  Lat2 : 67.548S  Lon2 :  68.040W
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -120 dB
      Pass duration : 628s   NOPC : 3
      Calcul freq : 401 677662.5 Hz   Altitude :    0 m
             151           87          204           65
              79           77          129
 112699 Date : 17.04.12 01:06:09  LC : 2  IQ : 50
      Lat1 : 67.556S  Lon1 :  68.020W  Lat2 : 67.556S  Lon2 :  68.020W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 682s   NOPC : 3
      Calcul freq : 401 677664.1 Hz   Altitude :    0 m
             151           90          203           65
              87           77          129
 112699 Date : 17.04.12 02:01:01  LC : 2  IQ : 58
      Lat1 : 67.589S  Lon1 :  68.071W  Lat2 : 67.589S  Lon2 :  68.071W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 541s   NOPC : 3
      Calcul freq : 401 677663.1 Hz   Altitude :    0 m
             151           90          203           63
              83           77          129
 112699 Date : 17.04.12 02:10:10  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 008  Nb mes>-120dB :      Best level :      dB
      Pass duration : 563s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             151           86          203           67
              77           77          129
 112699 Date : 17.04.12 02:11:44  LC : 2  IQ : 58
      Lat1 : 67.595S  Lon1 :  68.083W  Lat2 : 67.595S  Lon2 :  68.083W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 404s   NOPC : 3
      Calcul freq : 401 677663.8 Hz   Altitude :    0 m
             151           89          203           66
              87           77          129
 112699 Date : 17.04.12 02:20:17  LC : 2  IQ : 50
      Lat1 : 67.603S  Lon1 :  68.095W  Lat2 : 67.603S  Lon2 :  68.095W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 285s   NOPC : 3
      Calcul freq : 401 677662.7 Hz   Altitude :    0 m
             151           93          203           63
              83           73           93
 112699 Date : 17.04.12 02:34:27  LC : 2  IQ : 50
      Lat1 : 67.615S  Lon1 :  68.097W  Lat2 : 67.615S  Lon2 :  68.097W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 488s   NOPC : 3
      Calcul freq : 401 677662.6 Hz   Altitude :    0 m
             151           87          202           65
              76           77          129
 112699 Date : 17.04.12 02:46:40  LC : 3  IQ : 50
      Lat1 : 67.629S  Lon1 :  68.121W  Lat2 : 67.629S  Lon2 :  68.121W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 521s   NOPC : 3
      Calcul freq : 401 677663.1 Hz   Altitude :    0 m
             151           90          202           64
              88           77          129
 112699 Date : 17.04.12 03:41:40  LC : 1  IQ : 48
      Lat1 : 67.664S  Lon1 :  68.235W  Lat2 : 67.664S  Lon2 :  68.235W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 549s   NOPC : 3
      Calcul freq : 401 677661.5 Hz   Altitude :    0 m
             152           85          202           65
              78           77          132
 112699 Date : 17.04.12 03:48:36  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 010  Nb mes>-120dB :      Best level :      dB
      Pass duration : 473s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             152           89          202           65
              85           77          132
 112699 Date : 17.04.12 03:50:55  LC : 3  IQ : 50
      Lat1 : 67.670S  Lon1 :  68.242W  Lat2 : 67.670S  Lon2 :  68.242W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 384s   NOPC : 3
      Calcul freq : 401 677662.3 Hz   Altitude :    0 m
             152           87          202           66
              82           77          133
 112699 Date : 17.04.12 03:55:17  LC : 2  IQ : 58
      Lat1 : 67.668S  Lon1 :  68.255W  Lat2 : 67.668S  Lon2 :  68.255W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 374s   NOPC : 3
      Calcul freq : 401 677662.3 Hz   Altitude :    0 m
             152           78          202           69
              42           77          132
 112699 Date : 17.04.12 12:06:21  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 007  Nb mes>-120dB :      Best level :      dB
      Pass duration : 272s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             152           92          206           65
              89           77          128
 112699 Date : 17.04.12 12:29:06  LC : 2  IQ : 58
      Lat1 : 67.787S  Lon1 :  68.953W  Lat2 : 67.787S  Lon2 :  68.953W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 498s   NOPC : 3
      Calcul freq : 401 677665.3 Hz   Altitude :    0 m
             152           82          204           68
              88           69          127
 112699 Date : 17.04.12 12:47:12  LC : 1  IQ : 40
      Lat1 : 67.790S  Lon1 :  68.918W  Lat2 : 67.790S  Lon2 :  68.918W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 775s   NOPC : 3
      Calcul freq : 401 677663.5 Hz   Altitude :    0 m
             152           88          204           66
              80           77          128
 112699 Date : 17.04.12 13:43:24  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 006  Nb mes>-120dB :      Best level :      dB
      Pass duration : 533s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             152           87          205           66
              81           77          134
 112699 Date : 17.04.12 14:10:27  LC : A  IQ : 08
      Lat1 : 67.837S  Lon1 :  68.979W  Lat2 : 67.837S  Lon2 :  68.979W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 434s   NOPC : 3
      Calcul freq : 401 677655.6 Hz   Altitude :    0 m
             152           87          203           67
              81           77          130
 112699 Date : 17.04.12 14:28:28  LC : A  IQ : 00
      Lat1 : 67.806S  Lon1 :  69.015W  Lat2 : 67.806S  Lon2 :  69.015W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 426s   NOPC : 3
      Calcul freq : 401 677662.3 Hz   Altitude :    0 m
             152           91          203           65
              87           77          132
 112699 Date : 17.04.12 15:21:30  LC : 0  IQ : 48
      Lat1 : 67.772S  Lon1 :  69.013W  Lat2 : 67.772S  Lon2 :  69.013W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 260s   NOPC : 3
      Calcul freq : 401 677662.8 Hz   Altitude :    0 m
             152           86          204           65
              73           77          132
 112699 Date : 17.04.12 15:47:41  LC : B  IQ : 00
      Lat1 : 67.772S  Lon1 :  69.001W  Lat2 : 67.772S  Lon2 :  69.001W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : 139s   NOPC : 3
      Calcul freq : 401 677669.6 Hz   Altitude :    0 m
             152           92          203           63
              90           77          130
 112701 Date : 16.04.12 00:31:06  LC : B  IQ : 08
      Lat1 : 64.666S  Lon1 :  62.885W  Lat2 : 64.666S  Lon2 :  62.885W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677571.2 Hz   Altitude :    0 m
              68          140          197           65
              92          129          137
 112701 Date : 16.04.12 00:41:05  LC : B  IQ : 00
      Lat1 : 64.763S  Lon1 :  62.708W  Lat2 : 64.763S  Lon2 :  62.708W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 082s   NOPC : 3
      Calcul freq : 401 677586.0 Hz   Altitude :    0 m
              68          140          200           48
              89          129          138
 112701 Date : 16.04.12 00:41:46  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB :      Best level :      dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
              68          139          200           48
              86          129          138
 112701 Date : 16.04.12 01:02:47  LC : B  IQ : 00
      Lat1 : 64.766S  Lon1 :  62.712W  Lat2 : 64.766S  Lon2 :  62.712W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677580.7 Hz   Altitude :    0 m
              68          140          200           48
              88          129          137
 112701 Date : 16.04.12 01:13:24  LC : A  IQ : 08
      Lat1 : 64.798S  Lon1 :  62.768W  Lat2 : 64.798S  Lon2 :  62.768W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 174s   NOPC : 3
      Calcul freq : 401 677564.4 Hz   Altitude :    0 m
              68          141          200           48
              89          129          138
 112701 Date : 16.04.12 01:14:12  LC : B  IQ : 00
      Lat1 : 64.798S  Lon1 :  62.751W  Lat2 : 64.798S  Lon2 :  62.751W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 059s   NOPC : 3
      Calcul freq : 401 677564.1 Hz   Altitude :    0 m
              68          141          200           48
              89          129          138
 112701 Date : 16.04.12 02:12:22  LC : B  IQ : 08
      Lat1 : 64.816S  Lon1 :  62.790W  Lat2 : 64.816S  Lon2 :  62.790W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -139 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677559.0 Hz   Altitude :    0 m
              68          141          200           48
              90          129          137
 112701 Date : 16.04.12 02:45:09  LC : B  IQ : 08
      Lat1 : 64.828S  Lon1 :  62.823W  Lat2 : 64.828S  Lon2 :  62.823W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -133 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677563.6 Hz   Altitude :    0 m
              68          132          198           59
              76          129          137
 112701 Date : 16.04.12 02:56:24  LC : B  IQ : 00
      Lat1 : 64.831S  Lon1 :  62.835W  Lat2 : 64.831S  Lon2 :  62.835W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677566.7 Hz   Altitude :    0 m
              68          141          199           48
              89          129          137
 112701 Date : 16.04.12 02:58:01  LC : B  IQ : 00
      Lat1 : 64.801S  Lon1 :  62.774W  Lat2 : 64.801S  Lon2 :  62.774W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 193s   NOPC : 3
      Calcul freq : 401 677570.3 Hz   Altitude :    0 m
              68          141          199           48
              89          129          137
 112701 Date : 16.04.12 03:59:51  LC : B  IQ : 08
      Lat1 : 64.811S  Lon1 :  62.832W  Lat2 : 64.811S  Lon2 :  62.832W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677551.6 Hz   Altitude :    0 m
              69          129          194           77
              50          129          137
 112701 Date : 16.04.12 12:21:16  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 002  Nb mes>-120dB :      Best level :      dB
      Pass duration : 222s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
              69          141          200           48
              90          129          133
 112701 Date : 16.04.12 14:06:02  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB :      Best level :      dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
              69          142          200           48
              94          129          137
 112701 Date : 17.04.12 00:23:06  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB :      Best level :      dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
              69          142          201           47
              94          129          136
 112701 Date : 17.04.12 02:03:27  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB :      Best level :      dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
              69          142          200           47
              94          129          136
 112701 Date : 17.04.12 02:09:40  LC : B  IQ : 00
      Lat1 : 64.817S  Lon1 :  62.853W  Lat2 : 64.817S  Lon2 :  62.853W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677562.3 Hz   Altitude :    0 m
              69          142          201           47
              95          129          135
 112701 Date : 17.04.12 02:16:26  LC : B  IQ : 00
      Lat1 : 64.801S  Lon1 :  62.899W  Lat2 : 64.801S  Lon2 :  62.899W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 039s   NOPC : 3
      Calcul freq : 401 677557.0 Hz   Altitude :    0 m
              69          142          200           47
              94          129          135
 112701 Date : 17.04.12 03:39:12  LC : B  IQ : 08
      Lat1 : 64.799S  Lon1 :  62.895W  Lat2 : 64.799S  Lon2 :  62.895W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -140 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677555.5 Hz   Altitude :    0 m
              69          142          200           47
              94          129          135
 112713 Date : 16.04.12 11:33:01  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : 120s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             134          131          207           69
             122          138          108
 112713 Date : 17.04.12 11:07:31  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             137          129          209           77
             123          134          119
